Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Meal_Type,Water_Intake (ml),Sodium (mg) (g),Cholesterol (mg) (g),Protein (g) per 100kcal,Fat (g) per 100kcal,Carbohydrates (g) per 100kcal,Fiber (g) per 100kcal,PCA1,PCA2,Cluster,Protein (g)_risk,Fiber (g)_risk
Pecorino Cheese (1 tbsp),Dairy,25,1.5,0.1,2.0,0.0,0.0,Dinner,0,0.11,0.006,6.0,8.0,0.4,0.0,-1.7726412690255988,-0.6863845422651734,1,1,1
Black Pepper (1/4 tsp),Condiment,1,0.0,0.2,0.0,0.1,0.0,Dinner,0,0.0,0.0,0.0,0.0,20.0,10.0,-2.221910823179976,-0.4694066037040546,1,1,1
Egg Yolk (1 large in sauce),Protein,55,2.7,0.6,4.5,0.0,0.3,Dinner,0,0.008,0.184,4.909090909090909,8.181818181818182,1.0909090909090908,0.0,-0.3669458115616931,-2.2037454823461475,1,1,1
Supplì (1 piece fried rice ball),Snack/Processed,200,8.0,25.0,8.0,2.0,2.0,Snack,0,0.4,0.025,4.0,4.0,12.5,1.0,0.8896966466745052,-0.1693452421554332,2,1,1
Aperol Spritz (1 drink),Beverage,180,0.0,20.0,0.0,0.0,20.0,Snack,150,0.01,0.0,0.0,0.0,11.11111111111111,0.0,-0.9753094647223608,1.7381559183407442,2,1,1
Prosecco (3 oz),Beverage,70,0.0,2.0,0.0,0.0,1.5,Snack,0,0.005,0.0,0.0,0.0,2.857142857142857,0.0,-1.9434248233837204,-0.2823499808752097,1,1,1
Club Soda (2 oz),Beverage,0,0.0,0.0,0.0,0.0,0.0,Snack,0,0.02,0.0,,,,,-2.218214913137856,-0.4966659274691755,1,1,1
Orange Slice (garnish),Fruit,5,0.1,1.0,0.0,0.2,0.8,Snack,0,0.0,0.0,2.0,0.0,20.0,4.0,-2.161361962112982,-0.3744153308358543,1,1,1
Tagliatelle al Ragù (Bolognese),Meal/Pasta,550,16.75,65.0,20.0,7.0,8.0,Dinner,500,0.85,0.07,3.0454545454545454,3.636363636363636,11.818181818181818,1.2727272727272727,5.76043100704784,1.0145994162321426,0,0,1
Ground Beef (2 oz in sauce),Protein/Meat,140,11.0,0.0,10.0,0.0,0.0,Dinner,0,0.04,0.035,7.857142857142857,7.142857142857142,0.0,0.0,-0.2163541590622938,-1.4542836589811996,1,1,1
Pancetta (0.5 oz in sauce),Protein/Meat,45,1.5,0.0,4.5,0.0,0.0,Dinner,0,0.16,0.01,3.333333333333333,10.0,0.0,0.0,-1.4916202143190045,-0.795646413467865,1,1,1
Carrot (1/4 minced in sauce),Vegetable,10,0.2,2.4,0.1,0.7,1.2,Dinner,0,0.017,0.0,2.0,1.0,24.0,6.999999999999999,-2.006815314026832,-0.2548504028216261,1,1,1
Celery (1/4 stalk minced),Vegetable,2,0.1,0.4,0.0,0.2,0.2,Dinner,0,0.012,0.0,5.0,0.0,20.0,10.0,-2.1758184976258272,-0.4457153752398693,1,1,1
Onion (1/8 minced in sauce),Vegetable,5,0.1,1.2,0.0,0.2,0.6,Dinner,0,0.001,0.0,2.0,0.0,24.0,4.0,-2.158261064871833,-0.3839734115941864,1,1,1
Crushed Tomatoes (1/2 cup sauce),Vegetable,20,1.0,4.0,0.0,1.5,3.0,Dinner,0,0.2,0.0,5.0,0.0,20.0,7.5,-1.524037937073118,-0.0862516987635645,1,1,1
Parmigiano-Reggiano (1 tbsp),Dairy,22,2.0,0.2,1.5,0.0,0.0,Dinner,0,0.095,0.004,9.090909090909092,6.8181818181818175,0.9090909090909092,0.0,-1.803450333323296,-0.6710342036471793,1,1,1
Cannoli (1 medium),Dessert,240,5.0,25.0,13.0,1.0,18.0,Snack,0,0.1,0.03,2.083333333333333,5.416666666666667,10.416666666666668,0.4166666666666667,0.7675642673426437,1.0653936523983405,2,1,1
Ricotta (filling 1 oz),Dairy,49,3.2,0.8,3.8,0.0,0.1,Snack,0,0.023,0.014,6.530612244897959,7.755102040816326,1.6326530612244898,0.0,-1.5230448339478264,-0.7909639605201185,1,1,1
Pistachio (garnish),Nut,10,0.4,0.5,0.8,0.2,0.1,Snack,0,0.0,0.0,4.0,8.0,5.0,2.0,-2.102149779841081,-0.4731212551361878,1,1,1
Biscotti (1 cookie),Dessert,110,2.0,18.0,4.0,1.0,9.0,Snack,0,0.05,0.015,1.818181818181818,3.636363636363636,16.363636363636363,0.9090909090909092,-0.7466573411869882,0.593161774242727,1,1,1
Espresso (for dipping),Beverage,2,0.2,0.0,0.0,0.0,0.0,Snack,30,0.001,0.0,10.0,0.0,0.0,0.0,-2.221603977065695,-0.4959067725528385,1,1,1
Focaccia (1 square),Grain,250,8.0,40.0,7.0,2.0,2.0,Lunch,0,0.5,0.0,3.2,2.8000000000000003,16.0,0.8,1.2769141438526073,0.5072464113319205,2,1,1
Rosemary (1 tsp topping),Condiment,1,0.0,0.2,0.0,0.1,0.0,Lunch,0,0.0,0.0,0.0,0.0,20.0,10.0,-2.221910823179976,-0.4694066037040546,1,1,1
Coarse Salt (garnish),Condiment,0,0.0,0.0,0.0,0.0,0.0,Lunch,0,0.2,0.0,,,,,-1.990575868258749,-0.5782940095710469,1,1,1
Olive Oil (1 tbsp drizzle),Condiment,120,0.0,0.0,14.0,0.0,0.0,Lunch,0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,-1.1377857137365348,-0.7622919737474084,1,1,1
Bruschetta (2 pcs),Snack/Appetizer,180,4.0,25.0,7.0,3.0,4.0,Snack,0,0.35,0.0,2.2222222222222223,3.888888888888889,13.88888888888889,1.6666666666666667,0.4244021269595405,0.52245476885761,2,1,1
Balsamic Glaze (1 tsp),Condiment,13,0.0,3.0,0.0,0.0,2.7,Snack,0,0.003,0.0,0.0,0.0,23.07692307692308,0.0,-2.1017671600104397,-0.1835058361536899,1,1,1
Ribollita (1.5 cups soup),Meal/Soup,350,15.0,55.0,8.0,14.0,10.0,Dinner,500,0.9,0.005,4.285714285714286,2.2857142857142856,15.714285714285714,4.0,4.785497147704524,2.461730203185188,0,1,0
Cannellini Beans (1/2 cup in soup),Legume,105,7.0,20.0,0.5,6.0,1.0,Dinner,0,0.23,0.0,6.666666666666667,0.4761904761904762,19.047619047619047,5.714285714285714,0.1860987021147604,0.5266032420284024,2,1,1
Kale (1 cup in soup),Vegetable,33,2.9,6.0,0.6,2.0,1.0,Dinner,0,0.029,0.0,8.787878787878787,1.818181818181818,18.181818181818183,6.0606060606060606,-1.4454370050795615,-0.1333103460929935,1,1,1
Stale Bread (1/2 cup in soup),Grain,80,3.0,15.0,1.0,1.0,1.5,Dinner,0,0.16,0.0,3.75,1.25,18.75,1.25,-1.0419055455832404,0.0161816559005445,1,1,1
Polenta (1 cup creamy),Meal/Grain,150,3.0,32.0,1.0,3.0,1.0,Dinner,0,0.35,0.005,2.0,0.6666666666666667,21.333333333333336,2.0,0.0977514484669888,0.6385002386283132,2,1,1
Gorgonzola Cheese (1 oz),Dairy,100,6.0,0.7,8.0,0.0,0.1,Dinner,0,0.325,0.021,6.0,8.0,0.7,0.0,-0.5184371132563167,-1.1882806979615637,1,1,1
Negroni (1 drink),Beverage,190,0.0,15.0,0.0,0.0,15.0,Snack,90,0.005,0.0,0.0,0.0,7.894736842105263,0.0,-1.111406224014406,1.2069241256757277,1,1,1
Gin (1 oz),Beverage,70,0.0,0.0,0.0,0.0,0.0,Snack,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0091805146910326,-0.4569584149509313,1,1,1
Campari (1 oz),Beverage,80,0.0,10.0,0.0,0.0,10.0,Snack,0,0.005,0.0,0.0,0.0,12.5,0.0,-1.6428841776281624,0.6209030709404547,1,1,1
Sweet Vermouth (1 oz),Beverage,40,0.0,5.0,0.0,0.0,5.0,Snack,0,0.0,0.0,0.0,0.0,12.5,0.0,-1.946357812388503,0.0677871885482695,1,1,1
Orange Peel (garnish),Condiment,1,0.0,0.2,0.0,0.1,0.0,Snack,0,0.0,0.0,0.0,0.0,20.0,10.0,-2.221910823179976,-0.4694066037040546,1,1,1
Osso Buco (1 serving),Meal/Meat,550,16.75,15.0,30.0,4.0,6.0,Dinner,0,0.9,0.15,3.0454545454545454,5.454545454545454,2.727272727272727,0.7272727272727273,5.379517198754877,-1.9687394437238763,0,0,1
Gremolata (1 tbsp),Condiment,15,0.5,1.0,1.0,0.5,0.5,Dinner,0,0.005,0.0,3.333333333333333,6.666666666666667,6.666666666666667,3.333333333333333,-2.0047076641571167,-0.401468497640723,1,1,1
Risotto alla Milanese (1 cup),Meal/Rice,350,10.0,50.0,12.0,3.0,3.0,Dinner,0,0.7,0.03,2.857142857142857,3.428571428571429,14.285714285714285,0.8571428571428572,2.821120006463566,0.5048545848831943,0,1,1
Saffron (pinch in risotto),Condiment,1,0.0,0.1,0.0,0.0,0.0,Dinner,0,0.0,0.0,0.0,0.0,10.0,0.0,-2.2380690555912675,-0.4840558460543995,1,1,1
Panettone (1 slice),Dessert,320,6.0,50.0,12.0,3.0,25.0,Snack,0,0.2,0.07,1.875,3.75,15.625,0.9375,2.339742080665427,2.2391317402581974,2,1,1
Candied Fruit (1 tbsp),Fruit,30,0.0,8.0,0.0,0.5,8.0,Snack,0,0.005,0.0,0.0,0.0,26.666666666666668,1.6666666666666667,-1.8052271583034647,0.4416017064306865,1,1,1
Amaretti Cookie (2 cookies),Dessert,90,2.0,12.0,4.0,1.0,10.0,Snack,0,0.01,0.0,2.2222222222222223,4.444444444444445,13.333333333333334,1.1111111111111112,-1.0799954514311254,0.6197151738640165,1,1,1
Limoncello (1.5 oz shot),Beverage,150,0.0,18.0,0.0,0.0,18.0,Snack,0,0.0,0.0,0.0,0.0,12.0,0.0,-1.1536817346411354,1.5144099350203462,2,1,1
Panna Cotta (1 serving),Dessert,300,4.0,25.0,20.0,0.0,22.0,Snack,0,0.05,0.07,1.3333333333333337,6.666666666666667,8.333333333333332,0.0,1.3658535691838418,0.8470457332399545,2,1,1
Berry Coulis (1 tbsp),Condiment,20,0.0,5.0,0.0,0.5,4.5,Snack,0,0.0,0.0,0.0,0.0,25.0,2.5,-1.9488422832777137,0.0784921586755763,1,1,1
Saltimbocca (1 serving),Meal/Meat,380,16.75,5.0,22.0,0.5,1.0,Dinner,0,0.85,0.12,4.407894736842105,5.789473684210527,1.3157894736842104,0.131578947368421,3.380661898180985,-2.6770778172088616,0,0,1
Prosciutto (1 slice wrapper),Protein/Meat,35,4.0,0.0,2.5,0.0,0.0,Dinner,0,0.28,0.01,11.428571428571429,7.142857142857142,0.0,0.0,-1.2996048792428532,-0.9168529023033672,1,1,1
Sage (2 leaves),Condiment,1,0.0,0.1,0.0,0.1,0.0,Dinner,0,0.0,0.0,0.0,0.0,10.0,10.0,-2.224002370425988,-0.4725092164240793,1,1,1
White Wine Sauce (1/4 cup),Condiment,80,1.0,4.0,6.0,0.5,2.0,Dinner,0,0.3,0.005,1.25,7.5,5.0,0.625,-1.0133846057993785,-0.4798496214590759,1,1,1
Polenta (grilled 1 slice),Meal/Grain,120,2.5,25.0,1.0,2.0,0.5,Dinner,0,0.3,0.0,2.083333333333333,0.8333333333333334,20.833333333333336,1.6666666666666667,-0.4277252388040558,0.3412101689895018,1,1,1
Caponata (1/2 cup),Meal/Vegetable,180,2.0,15.0,14.0,5.0,9.0,Dinner,0,0.4,0.0,1.1111111111111112,7.777777777777778,8.333333333333332,2.7777777777777777,0.8310503326940263,0.7269132815629564,2,1,1
Eggplant (1/2 cup in caponata),Vegetable,40,0.5,6.0,2.0,2.0,3.0,Dinner,0,0.15,0.0,1.25,5.0,15.0,5.0,-1.3424429620604046,0.0400476941392638,1,1,1
Pine Nuts (1/2 tbsp),Nut,48,1.0,1.0,5.0,0.2,0.2,Dinner,0,0.0,0.0,2.083333333333333,10.416666666666668,2.083333333333333,0.4166666666666667,-1.7102735305982568,-0.5576841881576667,1,1,1
Raisins (1 tbsp),Fruit,27,0.3,7.0,0.0,0.3,6.0,Dinner,0,0.001,0.0,1.1111111111111112,0.0,25.925925925925924,1.1111111111111112,-1.8719292048244869,0.2217863040905816,1,1,1
Gelato (Pistachio 1/2 cup),Dessert,220,5.0,24.0,12.0,2.0,20.0,Snack,0,0.06,0.04,2.272727272727273,5.454545454545454,10.909090909090908,0.9090909090909092,0.8109882759893525,1.2511738566939052,2,1,1
Waffle Cone (1 small),Grain,70,1.0,13.0,1.5,0.5,7.0,Snack,0,0.03,0.005,1.4285714285714286,2.142857142857143,18.571428571428573,0.7142857142857143,-1.3676993068368264,0.405373351195956,1,1,1
Cacio e Pepe (1.5 cups),Meal/Pasta,500,16.75,65.0,19.0,4.0,3.0,Dinner,0,0.7,0.05,3.35,3.8,13.0,0.8,4.736339427348035,0.5240006280547322,0,0,1
Pecorino Romano (1/4 cup),Dairy,110,7.5,1.0,8.5,0.0,0.0,Dinner,0,0.45,0.025,6.8181818181818175,7.727272727272727,0.9090909090909092,0.0,-0.1648398595238524,-1.3499239638811396,1,1,1
Black Pepper (1/2 tsp),Condiment,3,0.1,0.7,0.0,0.3,0.0,Dinner,0,0.0,0.0,3.333333333333333,0.0,23.33333333333333,10.0,-2.1696524281497336,-0.434291170368178,1,1,1
Fiorentina Steak (3oz portion),Protein/Meat,230,16.75,0.0,15.0,0.0,0.0,Dinner,0,0.06,0.075,7.282608695652174,6.521739130434782,0.0,0.0,1.0346676612970191,-2.1299521260509278,1,0,1
Olive Oil (1 tbsp drizzle),Condiment,120,0.0,0.0,14.0,0.0,0.0,Dinner,0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,-1.1377857137365348,-0.7622919737474084,1,1,1
Rosemary (garnish),Condiment,1,0.0,0.2,0.0,0.1,0.0,Dinner,0,0.0,0.0,0.0,0.0,20.0,10.0,-2.221910823179976,-0.4694066037040546,1,1,1
White Beans (Tuscan style 1/2 cup),Legume,150,8.0,20.0,4.0,7.0,2.0,Dinner,0,0.35,0.0,5.333333333333334,2.666666666666667,13.333333333333334,4.666666666666667,0.8866250138787789,0.5584286386810157,2,1,1
Garlic (1 clove in beans),Vegetable,4,0.2,0.9,0.0,0.1,0.0,Dinner,0,0.001,0.0,5.0,0.0,22.5,2.5,-2.182018291667571,-0.45556126485321,1,1,1
Sage (in beans),Condiment,1,0.0,0.1,0.0,0.1,0.0,Dinner,0,0.0,0.0,0.0,0.0,10.0,10.0,-2.224002370425988,-0.4725092164240793,1,1,1
Arancini (1 large ball),Snack/Processed,250,9.0,30.0,10.0,3.0,3.0,Snack,0,0.5,0.03,3.6,4.0,12.0,1.2,1.6448284103725,0.0216696399262715,2,1,1
Ragù (filling 1 tbsp),Condiment,25,1.5,1.0,1.5,0.5,0.5,Snack,0,0.06,0.005,6.0,6.0,4.0,2.0,-1.7727961610799077,-0.5196408496161824,1,1,1
Mozzarella (filling 0.5 oz),Dairy,40,3.0,0.5,3.0,0.0,0.2,Snack,0,0.075,0.01,7.5,7.5,1.25,0.0,-1.5738968129148443,-0.7589001106004185,1,1,1
Breadcrumbs (coating),Grain,25,0.5,4.0,0.5,0.5,0.5,Snack,0,0.05,0.0,2.0,2.0,16.0,2.0,-1.876719607802097,-0.3127339740298887,1,1,1
Campari & Soda (1 drink),Beverage,85,0.0,10.0,0.0,0.0,10.0,Snack,150,0.025,0.0,0.0,0.0,11.76470588235294,0.0,-1.6008532628725431,0.6140216930129636,1,1,1
Olive (garnish),Fruit,5,0.0,0.1,0.5,0.1,0.0,Snack,0,0.03,0.0,0.0,10.0,2.0,2.0,-2.1475288822365477,-0.4960495141863479,1,1,1
Vitello Tonnato (1 serving),Meal/Meat,380,16.75,3.0,25.0,0.5,1.0,Lunch,0,0.6,0.11,4.407894736842105,6.578947368421052,0.7894736842105263,0.131578947368421,3.105498354560246,-2.6113590424666278,0,0,1
Tuna Sauce (2 tbsp),Condiment,100,4.0,1.0,9.0,0.0,0.5,Lunch,0,0.2,0.015,4.0,9.0,1.0,0.0,-0.7955256442648188,-0.97700462861069,1,1,1
Capers (garnish),Condiment,2,0.2,0.4,0.1,0.3,0.1,Lunch,0,0.2,0.0,10.0,5.0,20.0,15.0,-1.913167993084934,-0.533783172930189,1,1,1
Lemon Slice (garnish),Condiment,1,0.0,0.3,0.0,0.1,0.1,Lunch,0,0.0,0.0,0.0,0.0,30.0,10.0,-2.218645846628305,-0.4586490825573447,1,1,1
Gnocchi alla Sorrentina (1.5 cups),Meal/Pasta,450,15.0,60.0,18.0,6.0,9.0,Dinner,0,0.8,0.04,3.333333333333333,4.0,13.333333333333334,1.3333333333333337,4.702261814576566,1.1761629451385327,0,1,1
Tomato Sauce (1/2 cup),Condiment,40,1.5,7.0,1.0,2.0,4.0,Dinner,0,0.35,0.0,3.75,2.5,17.5,5.0,-1.0374257846244948,0.0366351946448087,1,1,1
Mozzarella (1 oz melted),Dairy,80,6.0,1.0,6.0,0.0,0.5,Dinner,0,0.15,0.02,7.5,7.5,1.25,0.0,-0.903112056177386,-1.0225491722051845,1,1,1
Basil (fresh garnish),Condiment,1,0.1,0.0,0.0,0.1,0.0,Dinner,0,0.0,0.0,10.0,0.0,0.0,10.0,-2.219121704221111,-0.4799780822580775,1,1,1
Parmigiano-Reggiano (1 tbsp),Dairy,22,2.0,0.2,1.5,0.0,0.0,Dinner,0,0.095,0.004,9.090909090909092,6.8181818181818175,0.9090909090909092,0.0,-1.803450333323296,-0.6710342036471793,1,1,1
Pesto (1/4 cup),Condiment,290,5.0,4.0,29.0,2.0,1.0,Dinner,0,0.6,0.005,1.7241379310344829,10.0,1.3793103448275863,0.6896551724137931,1.7037520793419827,-1.1395548636250727,2,1,1
Pine Nuts (1 tbsp in pesto),Nut,95,2.0,2.0,10.0,0.5,0.5,Dinner,0,0.0,0.0,2.1052631578947367,10.526315789473683,2.1052631578947367,0.5263157894736842,-1.1651463438882967,-0.6090083794839037,1,1,1
Garlic (1/2 clove in pesto),Vegetable,2,0.1,0.5,0.0,0.0,0.0,Dinner,0,0.0,0.0,5.0,0.0,25.0,0.0,-2.219383115646961,-0.4755739664937314,1,1,1
Trofie Pasta (1 cup cooked),Grain,210,7.0,43.0,1.0,2.0,1.0,Dinner,0,0.005,0.0,3.333333333333333,0.4761904761904762,20.476190476190474,0.9523809523809524,0.1965732918098137,0.9146443288855152,2,1,1
Green Beans (1/2 cup w/ pasta),Vegetable,15,0.9,3.5,0.1,1.3,1.6,Dinner,0,0.003,0.0,6.000000000000001,0.6666666666666667,23.33333333333333,8.666666666666668,-1.846876543449484,-0.1428487634076452,1,1,1
Potato (1/2 w/ pasta),Vegetable,65,1.0,15.0,0.1,1.0,0.5,Dinner,0,0.003,0.0,1.5384615384615383,0.1538461538461538,23.07692307692308,1.5384615384615383,-1.4871072990969263,0.1126256544238795,1,1,1
Espresso Martini (1 drink),Beverage,280,0.5,25.0,0.0,0.0,25.0,Snack,120,0.005,0.0,0.1785714285714285,0.0,8.928571428571429,0.0,-0.4487691257500121,2.300236336285768,2,1,1
Vodka (1.5 oz),Beverage,97,0.0,0.0,0.0,0.0,0.0,Snack,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9187970019381533,-0.4451410064982602,1,1,1
Coffee Liqueur (1 oz),Beverage,100,0.0,15.0,0.0,0.0,15.0,Snack,0,0.002,0.0,0.0,0.0,15.0,0.0,-1.4164785839386558,1.1688932322018553,1,1,1
Espresso (1 oz in drink),Beverage,3,0.3,0.0,0.1,0.0,0.0,Snack,0,0.001,0.0,10.0,3.333333333333333,0.0,0.0,-2.2062555266376807,-0.5021726127902949,1,1,1
Simple Syrup (1/2 oz),Condiment,30,0.0,8.0,0.0,0.0,8.0,Snack,0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,-1.8818838909320577,0.3861360050041371,1,1,1
Coffee Beans (3 garnish),Snack,2,0.1,0.3,0.0,0.1,0.0,Snack,0,0.0,0.0,5.0,0.0,15.0,5.0,-2.2094995249737077,-0.4702325623034602,1,1,1
Baba Ganoush (1/4 cup),Meal/Vegetable,100,2.0,8.0,7.0,4.0,2.0,Snack,0,0.3,0.0,2.0,7.000000000000001,8.0,4.0,-0.2844429771119959,0.0323637201894432,1,1,1
Pita Bread (1 white),Grain,165,5.5,33.0,1.2,1.5,1.5,Snack,0,0.31,0.0,3.333333333333333,0.7272727272727273,20.0,0.9090909090909092,0.0635090120951995,0.4877337787558096,2,1,1
Falafel (3 pieces),Meal/Vegetarian,180,6.0,18.0,9.0,4.0,1.0,Lunch,0,0.32,0.0,3.333333333333333,5.0,10.0,2.2222222222222223,0.5855362097815074,0.0706251616688448,2,1,1
Tahini Sauce (1 tbsp),Condiment,30,1.0,1.5,2.5,0.5,0.0,Lunch,0,0.045,0.0,3.333333333333333,8.333333333333332,5.0,1.6666666666666667,-1.7890259981264462,-0.4926946223965514,1,1,1
Pickled Turnips (2 tbsp),Vegetable,10,0.2,2.0,0.0,0.5,1.0,Lunch,0,0.2,0.0,2.0,0.0,20.0,5.0,-1.8192574024600885,-0.3863152110346126,1,1,1
Shawarma (Chicken 1 wrap),Meal/Processed,550,16.75,50.0,25.0,6.0,5.0,Lunch,250,1.1,0.08,3.0454545454545454,4.545454545454546,9.090909090909092,1.090909090909091,5.906457745444617,-0.1106585834601252,0,0,1
Garlic Sauce (1 tbsp),Condiment,90,0.1,1.0,10.0,0.0,0.5,Lunch,0,0.08,0.005,0.1111111111111111,11.11111111111111,1.1111111111111112,0.0,-1.270417955141706,-0.6955347824592548,1,1,1
Hummus (1/4 cup),Legume,130,5.0,10.0,8.0,4.0,1.0,Lunch,0,0.25,0.0,3.8461538461538463,6.153846153846154,7.6923076923076925,3.076923076923077,0.0423001302149608,-0.1006884711895678,1,1,1
Tabouli (1/2 cup),Meal/Vegetarian,120,3.0,15.0,6.0,4.0,2.0,Lunch,0,0.3,0.0,2.5,5.0,12.5,3.333333333333333,-0.0516487798724876,0.2380104045225574,2,1,1
Bulgur (1/4 cup in tabouli),Grain,76,2.7,16.8,0.2,4.1,0.1,Lunch,0,0.004,0.0,3.552631578947368,0.2631578947368421,22.10526315789474,5.394736842105263,-0.8564420236713317,0.4235960067568978,1,1,1
Parsley (1/4 cup in tabouli),Vegetable,5,0.3,1.0,0.1,0.5,0.1,Lunch,0,0.005,0.0,6.0,2.0,20.0,10.0,-2.1020794785850128,-0.4066970228027168,1,1,1
Mint (1 tbsp in tabouli),Condiment,1,0.1,0.1,0.0,0.1,0.0,Lunch,0,0.0,0.0,10.0,0.0,10.0,10.0,-2.2170301569750985,-0.4768754695380529,1,1,1
Lemon Juice (1 tbsp dressing),Condiment,4,0.1,1.3,0.0,0.1,0.2,Lunch,0,0.0,0.0,2.5,0.0,32.5,2.5,-2.1795421188835347,-0.4230212546607566,1,1,1
Olive Oil (1 tbsp dressing),Condiment,120,0.0,0.0,14.0,0.0,0.0,Lunch,0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,-1.1377857137365348,-0.7622919737474084,1,1,1
Kibbeh (1 piece fried),Meal/Meat,230,9.0,20.0,13.0,3.0,1.0,Snack,0,0.45,0.03,3.91304347826087,5.652173913043479,8.695652173913043,1.3043478260869563,1.4328822654815585,-0.4978870367910271,2,1,1
Pine Nuts (1/2 tbsp filling),Nut,48,1.0,1.0,5.0,0.2,0.2,Snack,0,0.0,0.0,2.083333333333333,10.416666666666668,2.083333333333333,0.4166666666666667,-1.7102735305982568,-0.5576841881576667,1,1,1
Ground Lamb (1 oz filling),Protein/Meat,80,5.5,0.0,6.0,0.0,0.0,Snack,0,0.02,0.02,6.875000000000001,7.5,0.0,0.0,-1.129161719277381,-1.0110649611176374,1,1,1
Bulgur (1 tbsp shell),Grain,15,0.5,3.4,0.0,0.8,0.0,Snack,0,0.001,0.0,3.333333333333333,0.0,22.666666666666664,5.333333333333334,-1.97352326140461,-0.3054537990422966,1,1,1
Lentil Soup (1 cup Middle Eastern),Meal/Legume,200,10.0,30.0,5.0,10.0,4.0,Lunch,250,0.7,0.0,5.0,2.5,15.0,5.0,2.3409884948690536,1.12065203564059,2,1,0
Cumin (1 tsp),Condiment,8,0.3,1.5,0.5,0.4,0.1,Lunch,0,0.003,0.0,3.75,6.25,18.75,5.0,-2.078060339841976,-0.4098596404313673,1,1,1
Coriander (1 tsp),Condiment,5,0.1,1.0,0.2,0.5,0.0,Lunch,0,0.001,0.0,2.0,4.0,20.0,10.0,-2.117227280766449,-0.4061427365394393,1,1,1
Lemon Juice (1 tsp in soup),Condiment,1,0.0,0.4,0.0,0.0,0.1,Lunch,0,0.0,0.0,0.0,0.0,40.0,0.0,-2.230620984547572,-0.4670930994676403,1,1,1
Pita Crisps (1 oz),Snack/Processed,130,3.0,18.0,5.0,2.0,1.0,Lunch,0,0.24,0.0,2.307692307692308,3.8461538461538463,13.846153846153848,1.5384615384615383,-0.3746616600645639,0.0785659770763538,1,1,1
Manakeesh (Za'atar 1 small),Meal/Vegetarian,300,7.0,45.0,10.0,4.0,2.0,Breakfast,0,0.5,0.0,2.333333333333333,3.333333333333333,15.0,1.3333333333333337,1.911340934450971,0.8887381932656808,2,1,1
Za'atar (1 tbsp),Condiment,40,1.0,3.0,3.0,1.5,0.0,Breakfast,0,0.15,0.0,2.5,7.5,7.5,3.75,-1.4255776225048695,-0.3856150431637674,1,1,1
Olive Oil (1 tbsp on bread),Condiment,120,0.0,0.0,14.0,0.0,0.0,Breakfast,0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,-1.1377857137365348,-0.7622919737474084,1,1,1
Labneh (2 tbsp),Dairy,60,4.0,2.0,4.0,0.0,2.0,Breakfast,0,0.08,0.015,6.666666666666667,6.666666666666667,3.333333333333333,0.0,-1.2941045692351332,-0.6773799794893478,1,1,1
Cucumber (1/4 cup side),Vegetable,8,0.3,1.8,0.0,0.2,0.8,Breakfast,0,0.001,0.0,3.75,0.0,22.5,2.5,-2.119377883354565,-0.3574673792649849,1,1,1
Tomato (1/4 cup side),Vegetable,8,0.3,1.8,0.1,0.5,1.2,Breakfast,0,0.002,0.0,3.75,1.25,22.5,6.25,-2.0661907498078995,-0.2949986149303187,1,1,1
Olives (5 side),Fruit,35,0.2,1.0,3.5,0.5,0.0,Breakfast,0,0.21,0.0,0.5714285714285714,10.0,2.857142857142857,1.4285714285714286,-1.5795676352666967,-0.5692876832191441,1,1,1
Mint Tea (1 cup),Beverage,2,0.1,0.5,0.0,0.0,0.0,Breakfast,240,0.005,0.0,5.0,0.0,25.0,0.0,-2.213059808844764,-0.4778414132187834,1,1,1
Stuffed Grape Leaves (3 pcs),Meal/Vegetarian,150,3.0,20.0,7.0,3.0,3.0,Snack,0,0.4,0.0,2.0,4.666666666666667,13.333333333333334,2.0,0.2011752798344367,0.2986326586424405,2,1,1
Rice (1/4 cup filling),Grain,51,1.1,11.1,0.1,0.1,0.0,Snack,0,0.0,0.0,2.1568627450980395,0.196078431372549,21.764705882352946,0.196078431372549,-1.7448322504687668,-0.1597037806659396,1,1,1
Turkish Coffee (1 small cup),Beverage,5,0.2,0.5,0.0,0.0,0.0,Snack,60,0.001,0.0,4.0,0.0,10.0,0.0,-2.2011036283075347,-0.4790806635690854,1,1,1
Cardamom (in coffee),Condiment,1,0.0,0.2,0.0,0.1,0.0,Snack,0,0.0,0.0,0.0,0.0,20.0,10.0,-2.221910823179976,-0.4694066037040546,1,1,1
Shish Tawook (2 skewers),Meal/Meat,300,16.75,5.0,16.0,1.0,2.0,Dinner,0,0.6,0.1,5.583333333333333,5.333333333333334,1.6666666666666667,0.3333333333333333,2.440982822892548,-2.1551681361578963,0,0,1
Garlic Sauce (Toum 1 tbsp),Condiment,90,0.1,1.0,10.0,0.0,0.5,Dinner,0,0.08,0.005,0.1111111111111111,11.11111111111111,1.1111111111111112,0.0,-1.270417955141706,-0.6955347824592548,1,1,1
